iter	Logloss
1513	0.1926750157
1514	0.1925344285
1515	0.1924553659
1516	0.1923549925
1517	0.1921841651
1518	0.1920606623
1519	0.1919891497
1520	0.1919180733
1521	0.1918022748
1522	0.1916808037
1523	0.1914864776
1524	0.19133793
1525	0.1911671043
1526	0.1910391196
1527	0.1908524983
1528	0.1907428785
1529	0.1906525935
1530	0.1906433184
1531	0.1905488319
1532	0.190353724
1533	0.1902840094
1534	0.1900621921
1535	0.1899366602
1536	0.1897171005
1537	0.1896042933
1538	0.1894046045
1539	0.1893291285
1540	0.1891468765
1541	0.189034191
1542	0.1889093968
1543	0.1887339661
1544	0.1886591403
1545	0.1884825067
1546	0.1884069312
1547	0.1883255947
1548	0.1883054914
1549	0.188185729
1550	0.1880863745
1551	0.1880067482
1552	0.1877886798
1553	0.1876612426
1554	0.1875517883
1555	0.1874407262
1556	0.1873302082
1557	0.1872955556
1558	0.1871349436
1559	0.1869554586
1560	0.1867581241
1561	0.1866275526
1562	0.18655585
1563	0.1864409973
1564	0.1863173695
1565	0.1862107546
1566	0.1861225912
1567	0.1860549183
1568	0.1860206261
1569	0.1859504167
1570	0.1859087742
1571	0.1857385832
1572	0.185549676
1573	0.1854374442
1574	0.1852938268
1575	0.1852412141
1576	0.1850363446
1577	0.1849048895
1578	0.1847962853
1579	0.184733693
1580	0.1847265947
1581	0.1846100703
1582	0.1844295801
1583	0.1842829848
1584	0.1841591338
1585	0.1839914459
1586	0.1839061427
1587	0.1838292499
1588	0.1837508701
1589	0.1837008551
1590	0.1835421561
1591	0.1834823294
1592	0.1833320314
1593	0.1832763823
1594	0.1831079841
1595	0.1829177459
1596	0.1827517344
1597	0.1825391138
1598	0.1824270252
1599	0.1823097681
1600	0.1822265812
1601	0.1820847992
1602	0.1820010757
1603	0.1818290966
1604	0.1818190464
1605	0.1816513522
1606	0.1814733087
1607	0.1813882192
1608	0.1812280806
1609	0.1810592476
1610	0.1809371633
1611	0.1807875261
1612	0.1806249927
1613	0.180534169
1614	0.1803297979
1615	0.1801603749
1616	0.1800574649
1617	0.1799509781
1618	0.1798812277
1619	0.1796776956
1620	0.1795896689
1621	0.179440586
1622	0.1793651495
1623	0.1792160021
1624	0.1791728912
1625	0.1791169379
1626	0.1790623476
1627	0.1789653783
1628	0.1789172626
1629	0.1787044625
1630	0.1785519767
1631	0.1784067179
1632	0.1782849765
1633	0.1781190816
1634	0.1780487298
1635	0.1779695338
1636	0.1778890858
1637	0.1777435871
1638	0.177608615
1639	0.1774575972
1640	0.1773175517
1641	0.1771790025
1642	0.1770540445
1643	0.1770074072
1644	0.1769293612
1645	0.1767847633
1646	0.1766041384
1647	0.1765573772
1648	0.1765291995
1649	0.1763784546
1650	0.1762842404
1651	0.1760618037
1652	0.1759700166
1653	0.175775563
1654	0.1757251389
1655	0.175588506
1656	0.1755035773
1657	0.1753937698
1658	0.1753075546
1659	0.1751917789
1660	0.1751665386
1661	0.1749763691
1662	0.1747907872
1663	0.1746515749
1664	0.1744673716
1665	0.1743236229
1666	0.1742401312
1667	0.1741822708
1668	0.1740694235
1669	0.1739082713
1670	0.1737140707
1671	0.1736431613
1672	0.1735575993
1673	0.1734525969
1674	0.1733680632
1675	0.1732649744
1676	0.173206585
1677	0.1730696608
1678	0.1730252686
1679	0.1728829224
1680	0.1728088106
1681	0.1727386428
1682	0.1726103908
1683	0.1725781216
1684	0.1725055896
1685	0.1724278562
1686	0.1722470304
1687	0.1721219976
1688	0.1720596594
1689	0.1719250044
1690	0.1718102885
1691	0.1716367792
1692	0.1715668947
1693	0.1714494647
1694	0.1712879843
1695	0.1712312586
1696	0.1711334853
1697	0.1709417262
1698	0.1708938702
1699	0.1707682972
1700	0.1706919814
1701	0.1705372736
1702	0.1703892351
1703	0.1702102706
1704	0.1701501718
1705	0.170131103
1706	0.169955078
1707	0.1698744599
1708	0.1697364302
1709	0.1696508368
1710	0.1695809706
1711	0.1694345612
1712	0.1692941998
1713	0.1691636808
1714	0.1690471557
1715	0.1689662438
1716	0.1689036979
1717	0.1688875586
1718	0.1687507424
1719	0.1686338372
1720	0.1685159169
1721	0.1684187352
1722	0.1682196156
1723	0.1680386927
1724	0.1679284856
1725	0.1677452816
1726	0.1676953958
1727	0.1675446896
1728	0.1675003935
1729	0.1674868651
1730	0.1673806315
1731	0.1673736303
1732	0.1671693788
1733	0.1669371762
1734	0.166892227
1735	0.1667325046
1736	0.1666990125
1737	0.1666036447
1738	0.1665120508
1739	0.166440047
1740	0.1664287909
1741	0.1663133912
1742	0.1662063264
1743	0.166181792
1744	0.16600952
1745	0.16600437
1746	0.1659235701
1747	0.1658986497
1748	0.1657467321
1749	0.1656468292
1750	0.1654973539
1751	0.1654378092
1752	0.1653325768
1753	0.1651565028
1754	0.1650331206
1755	0.1648947288
1756	0.1648774457
1757	0.1648190847
1758	0.1647034926
1759	0.1646629005
1760	0.1645092592
1761	0.1643540453
1762	0.1642656332
1763	0.1641407599
1764	0.164091041
1765	0.1638952763
1766	0.1637337635
1767	0.1635325423
1768	0.1635095955
1769	0.1633520013
1770	0.1632347462
1771	0.1631392668
1772	0.1630395408
1773	0.162974934
1774	0.1629377484
1775	0.1628127891
1776	0.1627570889
1777	0.1626441034
1778	0.1624904652
1779	0.1623822196
1780	0.1622284567
1781	0.1621644466
1782	0.1620347038
1783	0.1619173117
1784	0.1617279475
1785	0.1617080754
1786	0.1616668519
1787	0.1615766944
1788	0.1615684223
1789	0.1614951933
1790	0.1614157827
1791	0.1612708124
1792	0.1612195216
1793	0.1610619276
1794	0.1609847731
1795	0.160944256
1796	0.1607574358
1797	0.1606651536
1798	0.1605908591
1799	0.1603931249
1800	0.1603432254
1801	0.1602059683
1802	0.1600616948
1803	0.1600123972
1804	0.1598824371
1805	0.1597852488
1806	0.1597586647
1807	0.1596794137
1808	0.1595783942
1809	0.1594739968
1810	0.159435112
1811	0.1593689978
1812	0.1592344906
1813	0.1591222047
1814	0.1590897682
1815	0.1590517271
1816	0.1589764655
1817	0.1588153492
1818	0.1587587108
1819	0.1586588616
1820	0.1586003225
1821	0.1585178586
1822	0.1583847255
1823	0.1582309621
1824	0.1580562426
1825	0.1579331834
1826	0.1578324387
1827	0.1577346778
1828	0.1575699871
1829	0.1574966501
1830	0.1574224285
1831	0.1573969521
1832	0.1572427885
1833	0.1571546095
1834	0.1570866223
1835	0.1569517745
1836	0.156879568
1837	0.1567483551
1838	0.1566418724
1839	0.1566304347
1840	0.1566211159
1841	0.1565014527
1842	0.156418581
1843	0.1563239916
1844	0.1561892865
1845	0.1561632414
1846	0.1560501386
1847	0.1560086178
1848	0.155901521
1849	0.1558134749
1850	0.1556794838
1851	0.1556378775
1852	0.1555051997
1853	0.1554296988
1854	0.1552501805
1855	0.1552223034
1856	0.1550846227
1857	0.1550648322
1858	0.1550533136
1859	0.1549534689
1860	0.1547913648
1861	0.1546569426
1862	0.1546104006
1863	0.1545490523
1864	0.1544850883
1865	0.1543556335
1866	0.1542659027
1867	0.1542605439
1868	0.1542095604
1869	0.1541920486
1870	0.1541080942
1871	0.1540009073
1872	0.153992226
1873	0.1538515954
1874	0.1538161031
1875	0.1538014805
1876	0.1535967499
1877	0.1535402178
1878	0.1533122189
1879	0.1532404131
1880	0.1531080696
1881	0.1529529828
1882	0.1529432403
1883	0.1528365312
1884	0.1528294838
1885	0.1528039867
1886	0.1527222718
1887	0.1525939223
1888	0.1525485293
1889	0.1524457544
1890	0.1523197262
1891	0.152185521
1892	0.152161989
1893	0.1520295041
1894	0.1518918534
1895	0.1518203142
1896	0.1516991261
1897	0.1515838668
1898	0.1515558988
1899	0.1515082528
1900	0.1513966999
1901	0.1513126808
1902	0.1512248922
1903	0.1510555447
1904	0.150978539
1905	0.1509688304
1906	0.1508769854
1907	0.1507666571
1908	0.1506570993
1909	0.1504988258
1910	0.1503459588
1911	0.1503234728
1912	0.1502229113
1913	0.1500662271
1914	0.1499576327
1915	0.1498319725
1916	0.1497972811
1917	0.1496654837
1918	0.1495960354
1919	0.1495208538
1920	0.1493846043
1921	0.1492883595
1922	0.1492701763
1923	0.1491237584
1924	0.1489848432
1925	0.1488919458
1926	0.1487832993
1927	0.1486565937
1928	0.1485328639
1929	0.1483883019
1930	0.1482578103
1931	0.148067543
1932	0.1479217317
1933	0.1478738058
1934	0.1476868306
1935	0.1475995039
1936	0.1475340264
1937	0.1474345218
1938	0.1473939926
1939	0.1472471445
1940	0.1472350694
1941	0.147147207
1942	0.1469569421
1943	0.1468389342
1944	0.1467092242
1945	0.1466615281
1946	0.1466436937
1947	0.1465607238
1948	0.1465533549
1949	0.1464531972
1950	0.1463294059
1951	0.1463235422
1952	0.14622251
1953	0.1461501154
1954	0.1459810325
1955	0.1458848526
1956	0.1457756318
1957	0.1456438209
1958	0.1455683991
1959	0.1454116293
1960	0.1453934823
1961	0.1452733243
1962	0.1451844566
1963	0.1450524268
1964	0.1450182456
1965	0.1448593704
1966	0.1447359769
1967	0.1447252372
1968	0.144622063
1969	0.1445068909
1970	0.1443913477
1971	0.1443081398
1972	0.1442822844
1973	0.1441820157
1974	0.1440759425
1975	0.1439664655
1976	0.143908184
1977	0.1438063006
1978	0.1437031931
1979	0.1435385905
1980	0.1434285794
1981	0.1433732434
1982	0.1432222506
1983	0.1432183021
1984	0.1430453548
1985	0.1429513464
1986	0.1429407331
1987	0.1427922346
1988	0.1426588508
1989	0.142548188
1990	0.1425437075
1991	0.1423726467
1992	0.1423345609
1993	0.142254799
1994	0.1421806446
1995	0.1421710145
1996	0.1421640029
1997	0.1420487802
1998	0.1419648941
1999	0.1418218077
2000	0.1418165895
2001	0.1417365223
2002	0.1417220193
2003	0.1415955917
2004	0.141435663
2005	0.1413658707
2006	0.141336806
2007	0.1412178103
2008	0.1411157994
2009	0.1409567688
2010	0.140833232
2011	0.1407432899
2012	0.1405888885
2013	0.1404148318
2014	0.1402666641
2015	0.1401410613
2016	0.1400027791
2017	0.1399187497
2018	0.1397720438
2019	0.1396232202
2020	0.1395250706
2021	0.1394502058
2022	0.1394337961
2023	0.1393621517
2024	0.1392913729
2025	0.1392715749
2026	0.1391368979
2027	0.1391069381
2028	0.1390205437
2029	0.1388932254
2030	0.1388234395
2031	0.1386845826
2032	0.1385581312
2033	0.1384595982
2034	0.1383659322
2035	0.1382726835
2036	0.1381503245
2037	0.1380382517
2038	0.1379312718
2039	0.1378655499
2040	0.1377538602
2041	0.137713781
2042	0.1375697828
2043	0.1375580214
2044	0.1375489753
2045	0.1374333931
2046	0.1372770337
2047	0.1371489793
2048	0.1371206752
2049	0.1370243952
2050	0.1368840491
2051	0.136758157
2052	0.1366421397
2053	0.1365699442
2054	0.136453181
2055	0.1363880633
2056	0.1362629942
2057	0.136186773
2058	0.136080307
2059	0.1360717906
2060	0.1359726201
2061	0.1358238667
2062	0.1357792838
2063	0.1356433632
2064	0.135523645
2065	0.1354064928
2066	0.1353567412
2067	0.1352672934
2068	0.1351011436
2069	0.1350972207
2070	0.1349719651
2071	0.1349107712
2072	0.1349068476
2073	0.1348356259
2074	0.1347754979
2075	0.1346328043
2076	0.1345159789
2077	0.1344069149
2078	0.134390019
2079	0.1343520353
2080	0.1342567371
2081	0.1342510925
2082	0.1341563688
2083	0.1340832719
2084	0.1339383335
2085	0.1338886954
2086	0.1338316969
2087	0.1337257927
2088	0.1336275372
2089	0.1335043184
2090	0.133422615
2091	0.1334175615
2092	0.1332707679
2093	0.1331550261
2094	0.1330592275
2095	0.1329391746
2096	0.1328636835
2097	0.1328103942
2098	0.1327098616
2099	0.1326677996
2100	0.1326377164
2101	0.1325273827
2102	0.1324136015
2103	0.1323482387
2104	0.1322596112
2105	0.1321269794
2106	0.1320020357
2107	0.1319057173
2108	0.1318834441
2109	0.1318174307
2110	0.1316750478
2111	0.1315969562
2112	0.1314490472
2113	0.1314448278
2114	0.1313701644
2115	0.131277152
2116	0.131236826
2117	0.1311294358
2118	0.131041259
2119	0.130972772
2120	0.1308949567
2121	0.1308605564
2122	0.1307648066
2123	0.1307079726
2124	0.1306110776
2125	0.130470537
2126	0.1303367161
2127	0.1302316698
2128	0.1301453265
2129	0.1299990598
2130	0.1298836328
2131	0.1298738306
2132	0.1297408379
2133	0.129633574
2134	0.1295706709
2135	0.1294704844
2136	0.1293952192
2137	0.1292389459
2138	0.129107434
2139	0.1290321175
2140	0.1289008743
2141	0.1288847526
2142	0.1288006208
2143	0.1287441939
2144	0.1286277255
2145	0.1285298628
2146	0.1283997393
2147	0.1283322256
2148	0.1282194811
2149	0.1281251235
2150	0.1280626806
2151	0.1278935096
2152	0.1278109462
2153	0.1276818734
2154	0.1276421906
2155	0.1276210045
2156	0.1275194556
2157	0.127429309
2158	0.1273474561
2159	0.1273398356
2160	0.1272276414
2161	0.127126207
2162	0.1270346875
2163	0.1269393183
2164	0.1268155819
2165	0.1267949648
2166	0.1267338183
2167	0.1266396728
2168	0.1265360723
2169	0.1264688301
2170	0.1263306968
2171	0.1262605306
2172	0.1261958021
2173	0.1261748732
2174	0.1260712249
2175	0.1260018912
2176	0.1259092065
2177	0.1258942068
2178	0.1258825765
2179	0.1258084876
2180	0.1257210737
2181	0.1256190302
2182	0.1256121863
2183	0.1255132289
2184	0.1254144486
2185	0.1253846726
2186	0.1253571225
2187	0.1252455723
2188	0.1251757378
2189	0.1250944387
2190	0.1249793849
2191	0.1248948034
2192	0.1248258152
2193	0.1247148956
2194	0.1246186774
2195	0.1245646306
2196	0.1245570449
2197	0.1244919428
2198	0.1243819116
2199	0.1242532981
2200	0.1241701027
2201	0.1241053091
2202	0.1240422139
2203	0.123929188
2204	0.1238437016
2205	0.1237946789
2206	0.1237579083
2207	0.1236801979
2208	0.1236170974
2209	0.1235328451
2210	0.1234569333
2211	0.1234172221
2212	0.1233177037
2213	0.1232383844
2214	0.1231801187
2215	0.1231142873
2216	0.1231094306
2217	0.122998756
2218	0.1229551796
2219	0.122935274
2220	0.1229306622
2221	0.1229267736
2222	0.1228266437
2223	0.1227436015
2224	0.1226305964
2225	0.1224955476
2226	0.1223877344
2227	0.1222988808
2228	0.1222459346
2229	0.122201726
2230	0.1220959748
2231	0.1220030505
2232	0.1219482752
2233	0.1218166557
2234	0.1217024893
2235	0.1216500944
2236	0.121612955
2237	0.1215128596
2238	0.1214449597
2239	0.1213546351
2240	0.1213430145
2241	0.1213281552
2242	0.1211893867
2243	0.1210872208
2244	0.1209683031
2245	0.1208795197
2246	0.1207735404
2247	0.1206663949
2248	0.1205717983
2249	0.1204696654
2250	0.120389875
2251	0.1203201853
2252	0.1202984378
2253	0.1202140429
2254	0.1201874293
2255	0.120063483
2256	0.119968965
2257	0.1198782655
2258	0.1197619486
2259	0.1196653295
2260	0.1195901786
2261	0.1195278593
2262	0.1194305861
2263	0.1193174787
2264	0.1192416229
2265	0.1191549656
2266	0.1191378202
2267	0.1190605941
2268	0.118941108
2269	0.1188608939
2270	0.1187890398
2271	0.1186994617
2272	0.118585702
2273	0.1185568275
2274	0.1184663075
2275	0.1184069467
2276	0.1183174809
2277	0.1183144438
2278	0.1182191733
2279	0.1181442352
2280	0.1180596138
2281	0.1179661567
2282	0.1179045871
2283	0.1178042032
2284	0.1177221463
2285	0.1176069603
2286	0.1175189715
2287	0.117453534
2288	0.1173987122
2289	0.11730538
2290	0.1172957147
2291	0.1172799911
2292	0.1171751834
2293	0.1170960325
2294	0.1170169934
2295	0.1168955139
2296	0.1168141126
2297	0.1167333043
2298	0.1166299069
2299	0.1165410864
2300	0.1165290404
2301	0.1164218264
2302	0.1163672482
2303	0.116301577
2304	0.116237972
2305	0.1162328388
2306	0.1161711657
2307	0.1160433473
2308	0.1160372925
2309	0.1159425236
2310	0.115874455
2311	0.1158456091
2312	0.1157825149
2313	0.1156797577
2314	0.1156012437
2315	0.115524221
2316	0.1153963598
2317	0.1153804952
2318	0.115299506
2319	0.115294573
2320	0.1152110644
2321	0.1151001922
2322	0.1150729402
2323	0.1149895652
2324	0.1149067799
2325	0.1148097226
2326	0.1147122766
2327	0.114657341
2328	0.1146007008
2329	0.1145012452
2330	0.114425086
2331	0.1143649591
2332	0.1142763424
2333	0.1141583518
2334	0.1140905675
2335	0.1140380145
2336	0.1139546723
2337	0.1139019682
2338	0.1138414322
2339	0.1137975516
2340	0.113708325
2341	0.1136322476
2342	0.1135544115
2343	0.1134539747
2344	0.1133729141
2345	0.1133431062
2346	0.1132390737
2347	0.1131932853
2348	0.1131010099
2349	0.1130269464
2350	0.1129043392
2351	0.1129000248
2352	0.1128201727
2353	0.1127487847
2354	0.1126637637
2355	0.1125993818
2356	0.1125275235
2357	0.112429475
2358	0.1123371468
2359	0.1123312396
2360	0.1123092043
2361	0.1122455362
2362	0.1121758961
2363	0.112158479
2364	0.1120871543
2365	0.1119877926
2366	0.111913128
2367	0.1119077606
2368	0.1118253434
2369	0.111801105
2370	0.1117041803
2371	0.111687714
2372	0.1116001171
2373	0.1115709531
2374	0.1115062854
2375	0.1114138776
2376	0.11133197
2377	0.1112681396
2378	0.1112013582
2379	0.1111158572
2380	0.1110350069
2381	0.1109272062
2382	0.1108611914
2383	0.1107826899
2384	0.1107055261
2385	0.1105817293
2386	0.1105673654
2387	0.1104988325
2388	0.1104171431
2389	0.110387498
2390	0.1102943667
2391	0.1102293757
2392	0.110156086
2393	0.1100461006
2394	0.1099696514
2395	0.1098333171
2396	0.1097878318
2397	0.1097551215
2398	0.1097459522
2399	0.1096929505
2400	0.1096336456
2401	0.1095470821
2402	0.1094654238
2403	0.1094012226
2404	0.1093051272
2405	0.1092029595
2406	0.1091814721
2407	0.1091265951
2408	0.109030705
2409	0.1089744278
2410	0.1088920623
2411	0.1088711424
2412	0.1088080584
2413	0.108725216
2414	0.1086354193
2415	0.1085467276
2416	0.1085377759
2417	0.1084288943
2418	0.1083857726
2419	0.1083765775
2420	0.1083572682
2421	0.1083050449
2422	0.1082996432
2423	0.1082142246
2424	0.1081562612
2425	0.1080673377
2426	0.1079859452
2427	0.1079354934
2428	0.1078544764
2429	0.107775994
2430	0.1077638232
2431	0.1076642178
2432	0.1076100773
2433	0.1075466168
2434	0.1074571018
2435	0.107368837
2436	0.1073654976
2437	0.1072771365
2438	0.1072123888
2439	0.1071258828
2440	0.107040859
2441	0.1069796235
2442	0.1069762067
2443	0.1069001214
2444	0.106831241
2445	0.1067609089
2446	0.1066753088
2447	0.106574693
2448	0.1064651858
2449	0.1063704041
2450	0.1063493853
2451	0.1062794394
2452	0.1062707219
2453	0.1061886976
2454	0.106084378
2455	0.1060222902
2456	0.1060046428
2457	0.1059261755
2458	0.1058253784
2459	0.1057640755
2460	0.1056725934
2461	0.1056125534
2462	0.1055583777
2463	0.1054687596
2464	0.105416304
2465	0.1053217884
2466	0.1052553725
2467	0.1051967674
2468	0.1051092807
2469	0.1050682659
2470	0.1050613846
2471	0.1049900633
2472	0.1048757422
2473	0.1047919937
2474	0.1047706885
2475	0.1046907534
2476	0.1046175763
2477	0.10460409
2478	0.1045508059
2479	0.1045402222
2480	0.104470218
2481	0.1043955518
2482	0.104307347
2483	0.104268726
2484	0.1041778549
2485	0.1041067355
2486	0.1040287084
2487	0.1039781648
2488	0.1038851944
2489	0.1038549741
2490	0.1037784456
2491	0.1036976926
2492	0.1036205088
2493	0.1035658701
2494	0.1034976304
2495	0.1034803547
2496	0.1034106507
2497	0.1033914211
2498	0.1033822081
2499	0.1033349999
2500	0.1032593823
2501	0.1031886208
2502	0.1031173478
2503	0.1030925703
2504	0.1030015134
2505	0.1029529013
2506	0.1028716539
2507	0.1027679129
2508	0.1026646262
2509	0.1026565002
2510	0.1025734075
2511	0.1025105993
2512	0.1024568397
2513	0.1023784535
2514	0.1023280926
2515	0.102273118
2516	0.1022156097
2517	0.1021406585
2518	0.1020447986
2519	0.1019627469
2520	0.1018750418
2521	0.1018374919
2522	0.1018036716
2523	0.1017018953
2524	0.1016872096
2525	0.1016103341
2526	0.1015458064
2527	0.1014524049
2528	0.1013699966
2529	0.1012953195
2530	0.1011939022
2531	0.1010971547
2532	0.1009961343
2533	0.1009309848
2534	0.1008732704
2535	0.100868781
2536	0.1008645009
2537	0.1007947227
2538	0.100719926
2539	0.1006488175
2540	0.1006464076
2541	0.1005575877
2542	0.1004785954
2543	0.100404593
2544	0.1003262165
2545	0.1002502733
2546	0.1001824119
2547	0.1001183945
2548	0.1000737133
2549	0.1000075724
2550	0.09992138377
2551	0.09986683907
2552	0.09979566105
2553	0.09973375077
2554	0.09968911277
2555	0.09964074541
2556	0.09955618824
2557	0.0994737058
2558	0.09940991264
2559	0.09933641668
2560	0.09926971437
2561	0.0992265803
2562	0.09919272525
2563	0.09913925143
2564	0.09906913445
2565	0.09906689
2566	0.0990017924
2567	0.09895847951
2568	0.09892003716
2569	0.09885718399
2570	0.0987909206
2571	0.09872094567
2572	0.09867086184
2573	0.09860299122
2574	0.09856251978
2575	0.09846235553
2576	0.09839886996
2577	0.09830696472
2578	0.09822807445
2579	0.09816667461
2580	0.09809539678
2581	0.09799702341
2582	0.09788770542
2583	0.09783333547
2584	0.09776848139
2585	0.09770365454
2586	0.09769880054
2587	0.09763131296
2588	0.09757365148
2589	0.0975048663
2590	0.0974110949
2591	0.09736618179
2592	0.09730563606
2593	0.09723556415
2594	0.09715180236
2595	0.09712017414
2596	0.09703748857
2597	0.0969467827
2598	0.09689075097
2599	0.09680415775
2600	0.09671640387
2601	0.09661650637
2602	0.09655282829
2603	0.09648502002
2604	0.09643221605
2605	0.09636699754
2606	0.09626891769
2607	0.09620609966
2608	0.09614414519
2609	0.09607363244
2610	0.09599912994
2611	0.09591174125
2612	0.09589291472
2613	0.09583605705
2614	0.0957766561
2615	0.09577335013
2616	0.09570435148
2617	0.09570079304
2618	0.09562370157
2619	0.09558822648
2620	0.09558579247
2621	0.09555412716
2622	0.09555076039
2623	0.09547651577
2624	0.09547328015
2625	0.09540488638
2626	0.09539635966
2627	0.09532808049
2628	0.09526853127
2629	0.09526453641
2630	0.09522492505
2631	0.09516925552
2632	0.09511412777
2633	0.09503651472
2634	0.09499525741
2635	0.09492869381
2636	0.09486115541
2637	0.09478456537
2638	0.09473849869
2639	0.09466484852
2640	0.09460306575
2641	0.09456083055
2642	0.09449606824
2643	0.09444791985
2644	0.09439099135
2645	0.09429988333
2646	0.09423006854
2647	0.09415509072
2648	0.09406407546
2649	0.09397451662
2650	0.09397101076
2651	0.09389070305
2652	0.09384137358
2653	0.09376484619
2654	0.09369647435
2655	0.09364483629
2656	0.09359434556
2657	0.09353762971
2658	0.09347528107
2659	0.09341813525
2660	0.09334046896
2661	0.09325209912
2662	0.09325049814
2663	0.0931903501
2664	0.09313246141
2665	0.09306354341
2666	0.09300836943
2667	0.09295153544
2668	0.09294348207
2669	0.0928657209
2670	0.09279106496
2671	0.09276098951
2672	0.09269089662
2673	0.09262406011
2674	0.09255198686
2675	0.09250471448
2676	0.09243267354
2677	0.09237742919
2678	0.09230678767
2679	0.09224263146
2680	0.09216845095
2681	0.09210323915
2682	0.09203303647
2683	0.09197830915
2684	0.09192673039
2685	0.09183992958
2686	0.09175903452
2687	0.09170949956
2688	0.09170681125
2689	0.0916527111
2690	0.09160690635
2691	0.09153305653
2692	0.09147111896
2693	0.09146140491
2694	0.09140192622
2695	0.091327818
2696	0.09125533503
2697	0.09125294793
2698	0.09119553613
2699	0.09112486089
2700	0.09104860318
2701	0.09101062963
2702	0.09092697588
2703	0.09089016482
2704	0.09081954849
2705	0.0907465076
2706	0.0907446637
2707	0.09070283514
2708	0.0906937813
2709	0.09066191041
2710	0.09060520857
2711	0.09054254232
2712	0.09049151932
2713	0.09042376865
2714	0.09041728636
2715	0.0903699331
2716	0.09031973227
2717	0.09026955453
2718	0.09026660015
2719	0.09021966415
2720	0.09020666483
2721	0.09013051639
2722	0.09006285965
2723	0.0900066457
2724	0.08994776094
2725	0.08990015804
2726	0.08983160114
2727	0.08979391358
2728	0.08974679743
2729	0.08969533595
2730	0.08969330028
2731	0.08961160343
2732	0.08955263252
2733	0.08952541186
2734	0.08946561526
2735	0.08940715768
2736	0.0893788511
2737	0.08929629319
2738	0.089220938
2739	0.08915998629
2740	0.08907518676
2741	0.08899118848
2742	0.08893762095
2743	0.08893174626
2744	0.08885481813
2745	0.08880210557
2746	0.08872904039
2747	0.0886746706
2748	0.0885998417
2749	0.0885320552
2750	0.08844951415
2751	0.0883919165
2752	0.08833586699
2753	0.08829679248
2754	0.08823067767
2755	0.08821541907
2756	0.08816032593
2757	0.08809771643
2758	0.08804268338
2759	0.08798351784
2760	0.08794136468
2761	0.08788821158
2762	0.08782863645
2763	0.08776090679
2764	0.08771956961
2765	0.08771706891
2766	0.08764564077
2767	0.08758029261
2768	0.08754711326
2769	0.08746341765
2770	0.08741141086
2771	0.08735000046
2772	0.0873077555
2773	0.08721671616
2774	0.08715086083
2775	0.08708997626
2776	0.08704662905
2777	0.08697774104
2778	0.08691917096
2779	0.08686309281
2780	0.08682456184
2781	0.08678237931
2782	0.0867624945
2783	0.08667969094
2784	0.08662238218
2785	0.08657893974
2786	0.08649854799
2787	0.08643437513
2788	0.08635897378
2789	0.08628045316
2790	0.0862193875
2791	0.0861595268
2792	0.08610471858
2793	0.08610132003
2794	0.0860983799
2795	0.08608870558
2796	0.08605523773
2797	0.08600797502
2798	0.08595055688
2799	0.08589347198
2800	0.08588222262
2801	0.08583969579
2802	0.0857691598
2803	0.08570043457
2804	0.08565855579
2805	0.08565407493
2806	0.08559254623
2807	0.08553408673
2808	0.08545058015
2809	0.08539336797
2810	0.08539103596
2811	0.08535077405
2812	0.08529374844
2813	0.08529185254
2814	0.08525197347
2815	0.08521131308
2816	0.08516043194
2817	0.08510038073
2818	0.08503771533
2819	0.08498522093
2820	0.08492533241
2821	0.08484990351
2822	0.08478282034
2823	0.08478068898
2824	0.08473915746
2825	0.08473754203
2826	0.08467476398
2827	0.08460844783
2828	0.08454632851
2829	0.08448250319
2830	0.08443920372
2831	0.08438260806
2832	0.0843069883
2833	0.08424477238
2834	0.0841968965
2835	0.08413109174
2836	0.0840805722
2837	0.08402373039
2838	0.08397486927
2839	0.08391190696
2840	0.0838822341
2841	0.08380737654
2842	0.08373791563
2843	0.08372129926
2844	0.08371951701
2845	0.08369471511
2846	0.08369220013
2847	0.08364849714
2848	0.0835791427
2849	0.0835205317
2850	0.08346277076
2851	0.08343144376
2852	0.08336629129
2853	0.08329847074
2854	0.08321780278
2855	0.08319711963
2856	0.08315188583
2857	0.08308670359
2858	0.08303434952
2859	0.08297929796
2860	0.08294944154
2861	0.08291604976
2862	0.08284123692
2863	0.08279129155
2864	0.08273458469
2865	0.08271970217
2866	0.08266575708
2867	0.08259260331
2868	0.08252859938
2869	0.0824779748
2870	0.08241896692
2871	0.08234744249
2872	0.08228755751
2873	0.08223964991
2874	0.0821889964
2875	0.08213812535
2876	0.08207751819
2877	0.0820179618
2878	0.08201599784
2879	0.08195953632
2880	0.08192722619
2881	0.08192368524
2882	0.08187873843
2883	0.08182647502
2884	0.08176768567
2885	0.08173781703
2886	0.08168482196
2887	0.08162364994
2888	0.08158516162
2889	0.08154996535
2890	0.08149763935
2891	0.08149442075
2892	0.08144701791
2893	0.08144531282
2894	0.08144140687
2895	0.08138525562
2896	0.08138368074
2897	0.081312738
2898	0.08125568414
2899	0.08118965124
2900	0.08113721359
2901	0.08106701744
2902	0.08101911326
2903	0.08095677473
2904	0.0808833521
2905	0.08087510504
2906	0.0808461272
2907	0.08079750483
2908	0.08075503544
2909	0.08070677575
2910	0.0806493311
2911	0.08063822288
2912	0.08062882113
2913	0.0805615683
2914	0.08049736969
2915	0.08044297835
2916	0.08039672408
2917	0.08034665667
2918	0.08028482565
2919	0.08028346022
2920	0.08023154163
2921	0.08017597909
2922	0.08015053542
